model,split,run,id,tier,family,cid,faithful,status
qwen3-max,multivariate,4,T4-8c-9122,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9122,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9122,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9122,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9122,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9122,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9122,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9123,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9123,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9123,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9123,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9123,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9123,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9123,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9124,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9124,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9124,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9124,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9124,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9124,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9124,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9125,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9125,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9125,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9125,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9125,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9125,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9125,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9125,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9126,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9126,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9126,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9126,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9126,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9126,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9126,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9126,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9127,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9127,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9127,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9127,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9127,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9127,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9128,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9128,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9128,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9128,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9128,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9128,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9128,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9129,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9129,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9129,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9129,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9129,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9129,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9129,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9130,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9130,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9130,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9130,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9130,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9130,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9130,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9130,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9131,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9131,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9131,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9131,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9131,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9131,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9132,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9132,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9132,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9132,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9132,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9132,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9132,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9133,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9133,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9133,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9133,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9133,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9133,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9133,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9134,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9134,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9134,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9134,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9134,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9134,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9134,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9134,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9135,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9135,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9135,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9135,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9135,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9135,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9135,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9135,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9136,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9136,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9136,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9136,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9136,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9136,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9136,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9137,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9137,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9137,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9137,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9137,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9137,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9137,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9138,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9138,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9138,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9138,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9138,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9138,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9138,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9138,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9139,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9139,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9139,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9139,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9139,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9139,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9139,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9139,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9140,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9140,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9140,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9140,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9140,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9140,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9141,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9141,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9141,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9141,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9141,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9141,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9142,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9142,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9142,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9142,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9142,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9142,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9143,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9143,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9143,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9143,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9143,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9143,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9143,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9144,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9144,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9144,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9144,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9144,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9144,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9144,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9145,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9145,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9145,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9145,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9145,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9145,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9146,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9146,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9146,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9146,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9146,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9146,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9146,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9146,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9147,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,4,T4-8c-9147,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9147,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9147,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9147,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9147,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9147,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9148,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9148,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9148,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9148,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9148,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9148,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9148,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9148,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9149,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,4,T4-8c-9149,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9149,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9149,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,4,T4-8c-9149,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9149,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,4,T4-8c-9149,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,4,T4-OD-7700,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7700,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7700,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7700,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7701,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7701,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7701,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7701,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7702,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7702,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7702,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7702,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7703,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7703,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7703,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7703,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7704,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7704,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7704,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7704,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7705,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7705,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7705,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7705,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7706,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7706,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7706,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7706,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7707,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7707,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7707,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7707,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7708,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7708,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7708,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7708,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7709,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7709,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7709,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7709,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7710,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7710,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7710,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7710,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7711,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7711,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7711,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7711,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7712,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7712,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7712,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7712,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7713,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7713,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7713,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7713,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7714,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7714,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7714,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7714,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7715,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7715,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7715,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7715,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7716,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7716,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7716,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7716,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7717,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7717,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7717,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7717,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7718,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7718,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7718,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7718,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7719,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7719,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7719,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7719,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7720,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7720,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7720,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7720,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7721,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7721,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7721,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7721,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7722,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7722,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7722,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7722,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,4,T4-OD-7723,Very hard,sum_hi,sum_hi,1,ok
qwen3-max,multivariate,4,T4-OD-7723,Very hard,sum_lo,sum_lo,1,ok
qwen3-max,multivariate,4,T4-OD-7723,Very hard,gap_a,gap_a,1,ok
qwen3-max,multivariate,4,T4-OD-7723,Very hard,gap_b,gap_b,1,ok
qwen3-max,multivariate,5,T4-3c-9000,Hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,5,T4-3c-9000,Hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,5,T4-3c-9000,Hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,5,T4-3c-9001,Hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,5,T4-3c-9001,Hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,5,T4-3c-9001,Hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,5,T4-3c-9002,Hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,5,T4-3c-9002,Hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,5,T4-3c-9002,Hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,5,T4-3c-9003,Hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,5,T4-3c-9003,Hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,5,T4-3c-9003,Hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,5,T4-3c-9004,Hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,5,T4-3c-9004,Hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,5,T4-3c-9004,Hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,5,T4-3c-9005,Hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,5,T4-3c-9005,Hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,5,T4-3c-9005,Hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,5,T4-3c-9006,Hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,5,T4-3c-9006,Hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,5,T4-3c-9006,Hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,5,T4-3c-9007,Hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,5,T4-3c-9007,Hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,5,T4-3c-9007,Hard,a_floor,a_floor,1,ok
